"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSDARG00000104568",599.652262871567,4.26337941004704,0.597671071668554,6.68048512355571e-14,2.73627958254047e-12
"ENSDARG00000116052",72.3687691265561,-0.667721859758866,1.06763603505655,0.194343781247389,0.395352640750104
"ENSDARG00000102583",256.286025676736,0.118869451259444,0.707593672444225,0.822718445148826,0.925235336182079
"ENSDARG00000098780",84.0738249116942,-0.62056022849058,1.13675144430664,0.170900943086422,0.361548471824798
"ENSDARG00000102512",98.7094543396872,-1.22761759307639,1.16615101280005,0.0595381171460068,0.1716281645772
"ENSDARG00000052648",0.444459605325748,0.115848660029672,1.02206509414435,0.628737429191524,NA
"ENSDARG00000109060",0,NA,NA,NA,NA
"ENSDARG00000059616",9.17036156550754,0.25620359853062,1.0659913146921,0.0754733191672845,0.203538680422736
"ENSDARG00000074017",492.492246874066,0.799112692502483,0.438738542529987,0.0436410586980399,0.137829619061606
"ENSDARG00000015722",559.243202154816,0.263904965662422,0.394813726240639,0.470682242849422,0.699397163831124
"ENSDARG00000062304",66.9911284002828,-0.75262114105437,0.921683171467238,0.184594373634396,0.381567185602091
"ENSDARG00000078649",0,NA,NA,NA,NA
"ENSDARG00000069961",26.3048573987673,-0.301168359121351,0.906521158059846,0.518223227182814,0.740292406257781
"ENSDARG00000052649",498.183081802962,0.248780487109296,0.494315152282471,0.568573229278796,0.774933111498468
"ENSDARG00000079264",6.80293772601513,0.149336756217022,1.03466703722289,0.189474236528578,NA
"ENSDARG00000097197",3.65364627660046,-0.0682603516712468,1.00444962616868,0.726682550260633,NA
"ENSDARG00000085526",0,NA,NA,NA,NA
"ENSDARG00000059610",434.793020398627,0.206115591772012,0.4418165153186,0.606965687441847,0.800815830792175
"ENSDARG00000074661",28.7314062482792,-0.166487993421691,0.996416435521453,0.557030987771179,0.767327099551189
"ENSDARG00000020504",3723.6486991799,-0.472340905240005,0.278401977240567,0.0763003727718094,0.205308041404572
"ENSDARG00000037838",736.06403792382,-0.196361628531922,0.434235018461696,0.613794851718803,0.804637635512705
"ENSDARG00000097600",14.6040687325323,-0.20201353806982,1.03177096198843,0.344704254047546,0.58101432140248
"ENSDARG00000117665",0,NA,NA,NA,NA
"ENSDARG00000037836",0,NA,NA,NA,NA
"ENSDARG00000052642",2.22229802662874,0.141306364724747,1.03154828765446,0.33050868619394,NA
"ENSDARG00000095080",5.66911477167928,0.148288285274918,1.03428672887647,0.208833622472962,NA
"ENSDARG00000076867",1009.3717758978,0.00484663605257034,0.356345684737316,0.991759267721469,0.996886531291669
"ENSDARG00000020363",59.5826589249474,0.123107403732703,0.766113925090236,0.814570382448114,0.92181010851875
"ENSDARG00000037835",45.7645058375981,-0.0544131057787885,0.844153285780091,0.902120974681114,0.959458176510286
"ENSDARG00000076118",64.651173299668,1.07338489309923,1.05197910649562,0.0867621444452395,0.225636838070008
"ENSDARG00000078180",0,NA,NA,NA,NA
"ENSDARG00000078824",47.1517911592637,-1.39041170212011,2.08950335110968,0.0271887941686647,0.0958320498883442
"ENSDARG00000091579",1.98419017008775,0.140072174299308,1.03104784110489,0.348872597780169,NA
"ENSDARG00000020326",371.67779278105,-0.859793132209971,0.646526068017401,0.095251023151085,0.241218466168965
"ENSDARG00000052617",836.487725645745,-2.31759884331755,0.398685334575208,9.49347547830714e-10,2.24836777134154e-08
"ENSDARG00000032344",39.0045812780837,0.337868658429443,1.00098605358578,0.399552586526356,0.63615813963211
"ENSDARG00000090120",31.2060173585355,-0.490315475492073,1.10914662662811,0.191641955312591,0.391785551542815
"ENSDARG00000096931",0,NA,NA,NA,NA
"ENSDARG00000004470",999.948414779137,0.376039461763059,0.346213588616532,0.248076045025177,0.467072992639398
"ENSDARG00000014420",1191.13929742342,2.18432693884725,0.415794369366976,2.49984119231903e-08,4.71230451903905e-07
"ENSDARG00000113064",1.70073443150378,0.138406321766542,1.03036927023725,0.373698209702193,NA
"ENSDARG00000043105",127.248205926406,-0.425427075002608,0.722616847086821,0.414039030432615,0.650500754677685
"ENSDARG00000069937",2065.33442764232,-1.33233497430204,0.291345714427902,1.82128119914067e-06,2.40968604539577e-05
"ENSDARG00000081869",15.0230335053395,-0.28683486076314,1.03073567437268,0.346981188950277,0.582726305727206
"ENSDARG00000031325",39.3482866869173,0.399894568037438,1.04472755921251,0.300651904636877,0.531734266062708
"ENSDARG00000111357",7.87513678339159,-0.143648289411206,1.03465535923965,0.180577308860344,NA
"ENSDARG00000111698",0,NA,NA,NA,NA
"ENSDARG00000069940",54.8745571604633,0.727599130187802,0.967673502075748,0.198703901461541,0.4019958525753
"ENSDARG00000107930",0,NA,NA,NA,NA
"ENSDARG00000089292",41.6303764423323,0.258541831840946,1.00107329080345,0.460470597134795,0.6914513014842
"ENSDARG00000115377",0,NA,NA,NA,NA
"ENSDARG00000104027",0,NA,NA,NA,NA
"ENSDARG00000098208",17.683135731063,0.0568858417705603,0.980170751343835,0.851077134017063,0.938211549811456
"ENSDARG00000098749",277.246328520995,0.294396342354664,0.501335298319565,0.502412562754254,0.726913711454862
"ENSDARG00000102267",25.6380409035817,6.79255392804907,3.99669072497739,0.00102210171842888,0.00658239955259484
"ENSDARG00000117589",0,NA,NA,NA,NA
"ENSDARG00000101914",501.705071176445,1.00999414195591,0.526618796190467,0.0268585421685901,0.0949795839895664
"ENSDARG00000098355",955.278044924306,0.198193447137819,0.377678679128845,0.574806076633374,0.779142557231945
"ENSDARG00000102668",2.48825435935406,-0.139300143647351,1.0323325416593,0.323174587904075,NA
"ENSDARG00000104225",286.034748030953,0.347536436683855,0.622774982118246,0.48759600089612,0.714637251522256
"ENSDARG00000102424",45.4114411398192,0.167362341137497,0.933178700137636,0.689422153856089,0.853261792723374
"ENSDARG00000099149",137.090906359048,-1.80243521634422,0.801375217764097,0.00426136773399332,0.0218417831507591
"ENSDARG00000114992",0,NA,NA,NA,NA
"ENSDARG00000110960",0,NA,NA,NA,NA
"ENSDARG00000111935",0,NA,NA,NA,NA
"ENSDARG00000099873",0,NA,NA,NA,NA
"ENSDARG00000101749",105.515411276653,4.08928752611507,1.59257092060236,0.000434321413372521,0.00314086845696068
"ENSDARG00000104829",2.55110164725567,0.142485150541785,1.03202656076433,0.310768129195798,NA
"ENSDARG00000085569",0,NA,NA,NA,NA
"ENSDARG00000102720",0,NA,NA,NA,NA
"ENSDARG00000101264",21.6628646762628,0.622131077891448,1.32861226788919,0.0043076056286425,0.0220069491763605
"ENSDARG00000104483",358.494048293008,-0.0384298707250819,0.476336642752617,0.922616916418686,0.968057982808204
"ENSDARG00000099615",0,NA,NA,NA,NA
"ENSDARG00000099383",329.864554859859,0.859703352813116,0.641486311000957,0.0960964960896336,0.242888444678701
"ENSDARG00000102946",0,NA,NA,NA,NA
"ENSDARG00000101585",0.444459605325748,0.115848660029672,1.02206509414435,0.628737429191524,NA
"ENSDARG00000102810",202.897144282973,0.254969209834185,0.630409389094488,0.612777101050799,0.80416495195077
"ENSDARG00000100349",2068.72388566359,1.2854649987668,0.304404569646064,9.75142143923172e-06,0.00011016893673598
"ENSDARG00000101037",302.894741304473,-2.32563326530837,0.588991764259794,1.08109773391748e-05,0.000120536409354199
"ENSDARG00000102948",7.11135368521197,0.149603133383703,1.03476115039958,0.184803629212655,NA
"ENSDARG00000099292",201.072500917961,-1.36279241064391,0.702774699247587,0.0151001311971803,0.0606470939190313
"ENSDARG00000104436",147.268817773468,3.75933138938487,1.64557692453314,0.000845681349929195,0.00557641626576373
"ENSDARG00000103193",0,NA,NA,NA,NA
"ENSDARG00000104022",10.4448007251551,0.174108958267803,1.04069727257461,0.123862531615553,0.290750095772279
"ENSDARG00000104603",0,NA,NA,NA,NA
"ENSDARG00000097890",4.53529181734342,0.146891319023905,1.03376305792878,0.234458107279647,NA
"ENSDARG00000038768",406.561565940331,0.0962202551558005,0.668202399874894,0.855299133857001,0.940108724624178
"ENSDARG00000038770",13.5914126771634,-0.20726035574384,1.01369155912423,0.448296851726898,0.680694636014444
"ENSDARG00000020960",2861.37142240562,0.169361145296711,0.331940060929223,0.592221116684249,0.790208764516925
"ENSDARG00000042357",13.7310077248879,-0.204613775966074,1.05036162697967,0.0792208330330394,0.211107336688357
"ENSDARG00000052215",11.7466304195236,-0.0220045977336047,0.984731901614909,0.92150803345567,0.967546435772974
"ENSDARG00000086228",0,NA,NA,NA,NA
"ENSDARG00000077698",55.912244466548,-3.38413523892104,2.29097311359548,0.00372952544842264,0.0196081025056782
"ENSDARG00000078953",438.777755964339,0.124449086681871,0.488219443221071,0.77284998830834,0.900388082464931
"ENSDARG00000052222",0,NA,NA,NA,NA
"ENSDARG00000059498",21.1345051939945,0.527952099933561,1.23504402753771,0.00668116058126615,0.0317126001549752
"ENSDARG00000074443",80.3259613442195,4.97637735161457,1.75269021369214,0.000153944614554496,0.00129202248227792
"ENSDARG00000052223",16.2681234764328,0.467354565366642,1.18432031503785,0.0127055807296796,0.0530004966482242
"ENSDARG00000097769",0,NA,NA,NA,NA
"ENSDARG00000086204",5.85587094149631,-0.142912781447567,1.03425947664498,0.211562445118638,NA
"ENSDARG00000097976",20.533551329479,0.721932055624016,1.45234544248863,0.00334932050149384,0.0179748627860139
"ENSDARG00000105223",921.568911242615,-0.0233783802484723,0.40231003486431,0.946124587624799,0.978230856437518
"ENSDARG00000101457",566.563275089536,2.10929915836791,0.474344806883141,1.50503718278387e-06,2.03884101436847e-05
"ENSDARG00000102161",59.1960088004514,0.810588652881773,1.23374696649447,0.120354119937655,0.284740915346763
"ENSDARG00000097006",314.003474614082,12.3870327789541,3.17621492628169,7.66902913010397e-14,3.12501456469207e-12
"ENSDARG00000080933",0,NA,NA,NA,NA
"ENSDARG00000010727",423.922020964812,1.92546354780056,0.496004916722762,2.07388880334552e-05,0.000218014623688459
"ENSDARG00000097451",27.4393822589835,-0.159163178588943,0.954373838044529,0.660569013369174,0.834809731826897
"ENSDARG00000062799",126.332143451182,0.689763256977622,0.73505196228659,0.205684613538922,0.41185334753992
"ENSDARG00000078222",212.964417971106,0.592263288507665,0.598195639148732,0.228356147051184,0.441634212016855
"ENSDARG00000081891",0,NA,NA,NA,NA
"ENSDARG00000099792",0,NA,NA,NA,NA
"ENSDARG00000070979",0,NA,NA,NA,NA
"ENSDARG00000074362",18.976047790252,0.182175437806022,0.983445638160107,0.588282755425375,0.787785664283964
"ENSDARG00000056062",7.67700280279519,-0.102260404027603,1.00850441044624,0.611503080722414,NA
"ENSDARG00000096946",0.950145146572586,0.130711569301329,1.02729839872108,0.475668470065469,NA
"ENSDARG00000116704",0,NA,NA,NA,NA
"ENSDARG00000097960",0,NA,NA,NA,NA
"ENSDARG00000097993",9.78827324264645,-0.00975929255311357,0.987853838755474,0.957692215373436,0.983149215864552
"ENSDARG00000026313",3.40146886300757,0.144852767374679,1.03297253762653,0.270734746520017,NA
"ENSDARG00000097138",0,NA,NA,NA,NA
"ENSDARG00000097680",21.337859184068,-0.131965026202896,0.992639938188983,0.625990414567804,0.812140988625916
"ENSDARG00000078602",0,NA,NA,NA,NA
"ENSDARG00000006240",537.53188885947,-0.208554261501521,0.464476628144408,0.610387119939811,0.803015680619742
"ENSDARG00000003970",12.4053708751377,-0.0304154210013354,0.963697936656651,0.915223668789253,0.965136291233249
"ENSDARG00000082480",0,NA,NA,NA,NA
"ENSDARG00000089883",27.2548676760593,0.105987852092789,0.879072908535421,0.82176622486457,0.924888146973681
"ENSDARG00000002872",168.203073143104,0.289119777011076,0.595393291073213,0.554895770550356,0.765625652594317
"ENSDARG00000090871",105.947547706077,0.404082425964693,0.738126371734974,0.447140943977141,0.680004646252484
"ENSDARG00000089951",76.6844553433559,-0.640515594367807,0.805829449163429,0.243148929768064,0.460770945996011
"ENSDARG00000021233",56.174582110827,-0.111591607712498,0.758393041851413,0.821378067475029,0.924888146973681
"ENSDARG00000073974",374.107869830114,-0.474747591988524,0.508907862837812,0.27987759814723,0.50693826334626
"ENSDARG00000077249",468.966950036758,-2.27736503767438,0.579265144509718,1.20036055412944e-05,0.000132676560436126
"ENSDARG00000077915",26.9011143793226,0.161106432429743,0.961856064277179,0.663471524357759,0.836623083398637
"ENSDARG00000108067",0,NA,NA,NA,NA
"ENSDARG00000091754",59.5503368386478,0.682514757349473,0.896020360456596,0.225774470577296,0.438408379925299
"ENSDARG00000029931",909.831166534866,-0.221021213004582,0.346223369065612,0.49477881453785,0.720772762865007
"ENSDARG00000089922",199.829706343179,-1.99797623427392,0.760943703869162,0.00131492789846489,0.00814402927795604
"ENSDARG00000052150",3744.52494896912,-0.00177562010121931,0.270531019697857,0.998273879633289,0.999663210347064
"ENSDARG00000042338",144.478596099988,-0.972181981185884,0.751995942772373,0.0829247359600462,0.218214550737863
"ENSDARG00000078364",0,NA,NA,NA,NA
"ENSDARG00000078904",3216.26972850803,-0.507205178803786,0.302870719876981,0.0786095583143774,0.210026715480698
"ENSDARG00000098017",13.1478240724178,0.417367568837,1.14845702827745,0.0211371850529239,0.0788444423269581
"ENSDARG00000007603",1200.73052749417,1.16577536694523,0.368912636130913,0.000717591475943118,0.00483965311575116
"ENSDARG00000007092",1082.51049617304,-0.776422374690103,0.368610561219245,0.0231209586321417,0.0847694236708754
"ENSDARG00000059475",327.273447796436,0.152384062967696,0.490555316843245,0.725560193924576,0.874243720649839
"ENSDARG00000039116",23.4802511994387,0.106707474332326,0.954409264229951,0.772623299513144,0.900388082464931
"ENSDARG00000075015",263.821502458635,4.17788048342313,0.617350518128078,1.00462474009243e-12,3.64287994120551e-11
"ENSDARG00000052176",4.14709059892344,-0.141781935632697,1.03364247600935,0.252770259488279,NA
"ENSDARG00000016213",3.33344703994311,0.144753839308727,1.03293292736174,0.272940163600912,NA
"ENSDARG00000052139",3627.04850916205,0.17831705185398,0.32321843888658,0.563617487691037,0.771512816433759
"ENSDARG00000028048",1651.72461399377,3.58814640513643,0.457715837945143,3.81329987640697e-16,1.94621292442121e-14
"ENSDARG00000082126",5.44200107177302,0.116123476406631,1.01865544700251,0.498247109926208,NA
"ENSDARG00000098294",400.172677726798,-4.09365356929142,0.515099696444273,1.45203489169207e-16,7.78039168343666e-15
"ENSDARG00000077847",43.7652278020836,0.788157540116541,1.36545582283343,0.074412916142908,0.201450693947416
"ENSDARG00000108978",0,NA,NA,NA,NA
"ENSDARG00000005679",517.697899277575,0.00196969024530665,0.434362319435911,0.99960308545291,0.999931885077889
"ENSDARG00000079808",362.468551080419,-3.85411691236792,0.597251875766237,8.04645724331680e-12,2.6367323374368e-10
"ENSDARG00000020265",74.381241872435,-0.350836627076694,0.763618438462198,0.498815761147866,0.724012717443057
"ENSDARG00000022232",334.879726855257,-0.790652184130454,0.515185873753074,0.0760350606088636,0.20475606942751
"ENSDARG00000014929",7.46283124686039,0.236355839616931,1.05854601636745,0.0996623543055198,NA
"ENSDARG00000016889",2298.67719366685,-0.392769946364686,0.295369751827364,0.162946866972568,0.349943224199976
"ENSDARG00000030756",2761.28994048688,-1.97320015183301,0.282726433673708,6.03485170549448e-13,2.24002722850309e-11
"ENSDARG00000036548",931.523795435909,1.36198884071052,0.422956639328767,0.000461160187582763,0.0033114967391847
"ENSDARG00000076144",507.425321425379,1.14982813137355,0.487277525243308,0.00791254322089316,0.0362835961038935
"ENSDARG00000094952",313.279853822623,-1.37145583642949,0.616853645571336,0.00796729377286157,0.0364691260925939
"ENSDARG00000095312",120.419139369378,0.880491929920696,0.767051510494102,0.118517088336065,0.281930361032483
"ENSDARG00000020976",217.27037991256,-0.683338956907138,0.56961352542785,0.150172917289875,0.330899094060746
"ENSDARG00000004796",704.71088503178,0.0164287807584759,0.396069377257932,0.969588922545884,0.987912124433519
"ENSDARG00000079802",34.4829847281008,0.154203888952888,0.946299424149747,0.696472477352598,0.857065160481317
"ENSDARG00000036541",2449.57008745052,0.453640329026238,0.271509848633178,0.0828147163467604,0.217981231848777
"ENSDARG00000069729",22.4607535157406,-0.104555643083952,0.95969809093256,0.751892927895414,0.889062866827645
"ENSDARG00000010918",300.31624194181,-0.950841426030344,0.623322537308526,0.0609064124781973,0.17431717520572
"ENSDARG00000069734",0,NA,NA,NA,NA
"ENSDARG00000069735",0,NA,NA,NA,NA
"ENSDARG00000097238",0,NA,NA,NA,NA
"ENSDARG00000097011",3.87061789232855,-0.141510923539264,1.03349668322528,0.261585730046579,NA
"ENSDARG00000089087",0,NA,NA,NA,NA
"ENSDARG00000079078",0.829418119784688,-0.128212672075378,1.02714682750641,0.515181320166491,NA
"ENSDARG00000113599",25186.7751723263,-2.82374251874767,0.257917276636935,8.55382516430208e-29,1.02120667093115e-26
"ENSDARG00000089475",35481.3454404374,-3.83123849483846,0.339354680144679,1.86494093313698e-30,2.57248440202645e-28
"ENSDARG00000115405",33227.7725394524,-2.89702489925216,0.326790527914161,1.12201685054867e-19,7.73867834670068e-18
"ENSDARG00000088330",44956.7873377521,-3.82645100555323,0.350188291688603,7.14142719992203e-29,8.57601389920049e-27
"ENSDARG00000087390",23650.6713384313,-2.26892366512017,0.428316854688625,1.77756683292962e-08,3.45280940953931e-07
"ENSDARG00000089124",44462.0858104325,-3.87879037821703,0.341593932508582,4.49321279846771e-31,6.41461113851177e-29
"ENSDARG00000079305",54320.6758588606,-2.85872587765411,0.313308179003586,9.86639286413273e-21,7.51576157915186e-19
"ENSDARG00000018393",2513.13550558386,2.27130929326239,0.324342580995124,4.38964550210227e-13,1.65646234612602e-11
"ENSDARG00000035706",1539.86099613424,-1.07414158054068,0.412042642731027,0.00436240804188792,0.0222590752749668
"ENSDARG00000097571",23.0872695768491,-0.124681035957512,0.988787523269259,0.651790765979023,0.829421519991794
"ENSDARG00000107630",0,NA,NA,NA,NA
"ENSDARG00000018109",71.3601991906196,0.920068664244098,1.08486047480256,0.122478076539572,0.288528725196788
"ENSDARG00000013997",1138.02660433803,-0.358586884218165,0.326629684034844,0.24447273123144,0.462164164097587
"ENSDARG00000097737",22.0593356715647,0.133002995700013,0.964083294515472,0.708598583441709,0.864108481032344
"ENSDARG00000080685",7.93676068035099,0.150165852903039,1.03495943007715,0.174177709295153,NA
"ENSDARG00000078186",1302.34437261351,1.05518488263231,0.361837192323452,0.00181698641243189,0.010740753801187
"ENSDARG00000100149",1623.49321594766,1.25830826893424,0.322704771849079,4.14991473803519e-05,0.000407114413152275
"ENSDARG00000079679",141.91803531111,-0.100473625255459,0.611614573707492,0.833264526734372,0.93027273389267
"ENSDARG00000102045",0,NA,NA,NA,NA
"ENSDARG00000099841",136.905467406583,0.838638384963436,0.796889460497416,0.140866510590186,0.316807319172175
"ENSDARG00000100672",0,NA,NA,NA,NA
"ENSDARG00000039240",0,NA,NA,NA,NA
"ENSDARG00000005159",346.989945456435,1.66219951933955,0.550467626687085,0.000619260927858615,0.00428549553974021
"ENSDARG00000097291",0,NA,NA,NA,NA
"ENSDARG00000089829",47.3007390674855,0.444209983954623,1.00445719184754,0.330673172102694,0.566143308325771
"ENSDARG00000100331",51.9918639596601,0.0905125450122315,0.862625771886761,0.85337291718485,0.939069000880159
"ENSDARG00000087954",953.822373773199,0.33136800796833,0.405837206954315,0.375304706964817,0.611870754886339
"ENSDARG00000086628",58.937642340912,-0.0674381598427072,0.793687266162877,0.886610804080352,0.952629516524045
"ENSDARG00000117771",0.276472706594896,-0.104101041278016,1.01918784372955,0.75945487095867,NA
"ENSDARG00000115573",7.91552668008958,0.106075976182487,0.970848341571965,0.747025656119918,NA
"ENSDARG00000099465",840.563291166305,1.44828413607627,0.381630451844278,5.02690426064074e-05,0.000482937649322262
"ENSDARG00000001804",3.56247272974935,0.145206834786666,1.03311172492369,0.264596754158927,NA
"ENSDARG00000062947",6.08239954508771,-0.143000812991726,1.03430811070834,0.207655556067795,NA
"ENSDARG00000004322",13.224928062217,0.419703265381549,1.15000426566263,0.0207499510465682,0.0778418194041391
"ENSDARG00000006522",4.25183607875946,0.146458740483746,1.03359772760696,0.242274765651581,NA
"ENSDARG00000021846",36.8594271811603,0.243755203005939,0.96212894153942,0.546417854737302,0.759471711905094
"ENSDARG00000103739",2118.20374704703,0.0804082477326721,0.293881717925675,0.778222720060889,0.903031433373421
"ENSDARG00000059574",0,NA,NA,NA,NA
"ENSDARG00000109643",30.0899988225259,0.299929716695544,0.886176697800704,0.541354054878975,0.756191791334538
"ENSDARG00000025428",2555.12344646373,1.37532377208432,1.5052019612425,0.0452600731704899,0.141541726987677
"ENSDARG00000076742",1923.32105861507,0.486134832092466,0.284511980506651,0.0751332236778672,0.202862685013048
"ENSDARG00000032327",1437.97681384696,-0.0367784823361414,0.331702426897674,0.903588865670757,0.959964556536153
"ENSDARG00000075261",268.095453905685,-1.10885274357766,0.780242030055781,0.0547364713960206,0.162280675396944
"ENSDARG00000078608",12.7327526147196,-0.0669386536530121,0.988615520925411,0.78533805075635,0.906723012452827
"ENSDARG00000037805",12.9800243185326,0.406667733841198,1.14159677754369,0.0226619325594974,0.0834945593218082
"ENSDARG00000076848",5.17251139716719,0.152720193294134,1.0351181185178,0.211745048603287,NA
"ENSDARG00000040528",192.691379121947,5.48493897680641,1.30858464186437,1.11726894916922e-06,1.56978978646177e-05
"ENSDARG00000012192",239.641127694032,0.695272677653093,0.820688547342034,0.216206659212361,0.425432187741721
"ENSDARG00000052429",420.243966547252,2.06200288791148,0.509659098627784,9.37897609103738e-06,0.000106432349582284
"ENSDARG00000069787",4.87853928471366,0.0155522280361768,0.995682052424937,0.951909099486153,NA
"ENSDARG00000095806",0,NA,NA,NA,NA
"ENSDARG00000102450",33.0262518627115,0.0229809074618197,0.928722789108492,0.962109120463351,0.985027968618822
"ENSDARG00000089291",62.2193148721269,-1.71575051606435,2.6637993501165,0.0175787305860829,0.0684604702241286
"ENSDARG00000031126",213.153128421398,-0.940833602667436,0.64361994000404,0.0685056019352496,0.189529999120222
"ENSDARG00000053953",0,NA,NA,NA,NA
"ENSDARG00000102254",40.4958219779268,0.235105756956678,0.843105241048257,0.640407942832801,0.821730678609775
"ENSDARG00000097566",0,NA,NA,NA,NA
"ENSDARG00000097851",0.201926584189528,-0.0974472684415982,1.01759702484573,0.795408243862067,NA
"ENSDARG00000097809",0,NA,NA,NA,NA
"ENSDARG00000096821",2.21178165275917,-0.138549608730198,1.03194609795809,0.341112220659873,NA
"ENSDARG00000079603",2.22229802662874,0.141306364724747,1.03154828765446,0.33050868619394,NA
"ENSDARG00000097337",15.4508267271462,-0.435796123003767,1.12028670725459,0.147218077651228,0.326554167122379
"ENSDARG00000078428",0,NA,NA,NA,NA
"ENSDARG00000052426",147.016588653393,0.0830200869703022,0.621333858099057,0.871135675343858,0.946876520719032
"ENSDARG00000069878",83.2377895344288,-1.9185015222403,1.04013215215464,0.00838183547350423,0.0380425013765204
"ENSDARG00000014794",942.628098786334,0.0890003729452757,0.403174526023204,0.813666810759843,0.921500847954287
"ENSDARG00000100690",15.9105670315998,0.41647167971595,1.10118911063592,0.185324971475508,0.382631301671848
"ENSDARG00000090901",638.980833520933,0.828929350308122,0.567125810714042,0.0831115491244524,0.218621604867375
"ENSDARG00000117625",92.6656898236719,0.994170066701087,1.4836798296268,0.0652787346540206,0.183480863531043
"ENSDARG00000115174",28.3839682258467,-0.447195774842288,1.00435284658165,0.320660144658147,0.554722214489964
"ENSDARG00000088258",51.7044721168486,-0.38011706128916,0.841195572239444,0.458651389097119,0.6897000669135
"ENSDARG00000117344",2.00006822396587,0.140273688434576,1.03112840314875,0.346684450068555,NA
"ENSDARG00000087210",0,NA,NA,NA,NA
"ENSDARG00000059914",1.77783842130299,0.139044606885603,1.03062727416259,0.365360514685594,NA
"ENSDARG00000035952",70.6641587352663,0.588553527112665,0.874161637747173,0.284924742376365,0.513643680430869
"ENSDARG00000052300",18.2273534259077,0.609588171206536,1.31322266890727,0.00588091844694379,0.0284837366771904
"ENSDARG00000097343",0.201926584189528,-0.0974472684415982,1.01759702484573,0.795408243862067,NA
"ENSDARG00000086459",276.544743382613,-0.761325468541699,0.581772828177985,0.113798652295922,0.27399451428485
"ENSDARG00000031618",92.8455965639378,-0.109132554056262,0.677285688224034,0.825302021374302,0.926151097534981
"ENSDARG00000087306",576.728155788466,0.839954295561226,0.620504883372003,0.0976016178068556,0.245325908338704
"ENSDARG00000115425",526.645604385485,1.26441755066173,0.634468053112231,0.0160999055148277,0.0637965005988369
"ENSDARG00000097015",3.95441427619736,0.102896798557726,1.01379966319175,0.57296735002871,NA
"ENSDARG00000039453",6.88912388254909,0.14942585020844,1.0346987123697,0.188009089216111,NA
"ENSDARG00000097297",0,NA,NA,NA,NA
"ENSDARG00000069839",0,NA,NA,NA,NA
"ENSDARG00000111019",0,NA,NA,NA,NA
"ENSDARG00000093689",0,NA,NA,NA,NA
"ENSDARG00000097603",0,NA,NA,NA,NA
"ENSDARG00000110539",0,NA,NA,NA,NA
"ENSDARG00000097271",0,NA,NA,NA,NA
"ENSDARG00000113546",10.1834574930555,0.175959595048597,1.02870322515565,0.366964682435303,0.603541572129475
"ENSDARG00000088908",536.459473982489,1.31136825158385,0.551653802094086,0.00613280171679112,0.0295076943314378
"ENSDARG00000059567",902.196645592347,-1.92581542347249,0.385566153664636,1.2207806061918e-07,2.037795263729e-06
"ENSDARG00000014366",1050.8665435759,-0.107211551552064,0.352036469878741,0.742529824165182,0.883552044131647
"ENSDARG00000040601",0,NA,NA,NA,NA
"ENSDARG00000078975",0,NA,NA,NA,NA
"ENSDARG00000117537",2.26764590867171,0.141398745420615,1.03158690700663,0.32826096827588,NA
"ENSDARG00000101356",280.748387001093,-0.308447096989558,0.719087853752686,0.54773140102258,0.760520747594094
"ENSDARG00000099238",59.5324099447853,0.409095992768689,1.01700496656111,0.336583943782034,0.572231946394921
"ENSDARG00000099222",852.51169524396,3.1282779662841,0.493845386708083,2.46348212394266e-11,7.55134948352694e-10
"ENSDARG00000115505",0,NA,NA,NA,NA
"ENSDARG00000111820",0.283455738583964,0.101988830251928,1.01833841375137,0.739039978552216,NA
"ENSDARG00000098821",434.985707217339,0.208882905513195,0.439704545238447,0.600557264628359,0.795280082362538
"ENSDARG00000074671",137.398680836993,7.64454383794768,1.37704244401435,3.72177567776827e-09,8.12620860552292e-08
"ENSDARG00000060263",575.925729656308,-5.30043582979588,0.56305912284267,2.54668885787699e-22,2.16627720973162e-20
"ENSDARG00000116806",50.1014205783366,8.89294106910462,3.25781968073828,7.55009894743044e-06,8.81276558100586e-05
"ENSDARG00000078383",225.25085890337,0.1784418249531,0.524530213861689,0.694704369199657,0.855819623846723
"ENSDARG00000077732",1359.41685161265,-0.474717332039301,0.337808731647797,0.134230627440728,0.306832186675899
"ENSDARG00000043795",4172.71874085181,0.735449935058964,0.26957461108497,0.0044343398654639,0.0225809549397469
"ENSDARG00000026834",316.201910077289,-0.0941204600088425,0.590070579494861,0.840973780775974,0.934207514182294
"ENSDARG00000059556",393.423290826491,0.0742423294824569,0.457068052920002,0.858716681386019,0.941861613141086
"ENSDARG00000089338",19.5743240161716,0.542492832089292,1.24756904857388,0.00698003321162029,0.0328334972385318
"ENSDARG00000076807",328.448667241,-0.62873667247731,0.649954125149415,0.216524730455621,0.425800642511158
"ENSDARG00000069869",255.248874075814,0.253725149699198,0.680333417795881,0.625144568310509,0.81180118071745
"ENSDARG00000103341",70.6444184469069,-1.26477656344351,1.06308370696956,0.0525482048409942,0.157853384612845
"ENSDARG00000090930",15.0549102527063,0.466418078658789,1.18318507155854,0.0140935743179002,0.0574980654875965
"ENSDARG00000097523",182.690834285641,-0.21303324184697,0.850649287879989,0.654585651054977,0.831520506893619
"ENSDARG00000059557",258.654561734198,0.0511804123527672,0.52732840315646,0.912497661641742,0.963540437559097
"ENSDARG00000089079",308.00403113073,0.914087383611644,0.628268867855773,0.0742649419926526,0.201210191211679
